id,codPermiso,codOpe,tipotabla,valor
4131,32,2,0,True
4145,33,2,0,True
4159,34,2,0,True
4173,35,2,0,True
4187,36,2,0,True
4201,37,2,0,True
4215,38,2,0,True
4229,39,2,0,True
4243,40,2,0,True
4257,41,2,0,True
4271,42,2,0,True
4285,43,2,0,True
4299,44,2,0,True
4313,45,2,0,True
4327,46,2,0,True
4341,47,2,0,True
4355,48,2,0,True
4369,49,2,0,True
4383,50,2,0,True
4397,51,2,0,True
4411,52,2,0,True
4425,53,2,0,True
4439,54,2,0,True
4453,55,2,0,True
4467,56,2,0,True
4481,57,2,0,True
4495,58,2,0,True
4509,59,2,0,True
4523,60,2,0,True
4537,61,2,0,True
4551,62,2,0,True
4565,63,2,0,True
4579,64,2,0,True
4593,65,2,0,True
4607,66,2,0,True
4621,67,2,0,True
4635,68,2,0,True
4649,69,2,0,True
4663,70,2,0,True
4677,71,2,0,True
4691,72,2,0,True
4705,73,2,0,True
4719,74,2,0,True
4733,75,2,0,True
4747,76,2,0,True
4761,77,2,0,True
4775,78,2,0,True
4789,79,2,0,True
4803,80,2,0,True
4817,81,2,0,True
4831,82,2,0,True
4845,83,2,0,True
4859,84,2,0,True
4873,85,2,0,True
4887,86,2,0,True
4901,87,2,0,True
4915,88,2,0,True
3698,1,2,1,True
3712,2,2,1,True
3726,3,2,1,True
3740,4,2,1,True
3754,5,2,1,True
3768,6,2,1,True
3782,7,2,1,True
3796,8,2,1,True
3810,9,2,1,True
3824,10,2,1,True
3838,11,2,1,True
3852,12,2,1,True
3866,13,2,1,True
3880,14,2,1,True
3894,15,2,1,True
3908,16,2,1,True
3922,17,2,1,True
3936,18,2,1,True
3950,19,2,1,True
3964,20,2,1,True
3978,21,2,1,True
3992,22,2,1,True
4006,23,2,1,True
4020,24,2,1,True
4034,25,2,1,True
4048,26,2,1,True
4062,27,2,1,True
4076,28,2,1,True
4090,29,2,1,True
4104,30,2,1,True
4118,31,2,1,True
4132,32,2,1,True
4146,33,2,1,True
4160,34,2,1,True
4174,35,2,1,True
4188,36,2,1,True
4202,37,2,1,True
4216,38,2,1,True
4230,39,2,1,True
4244,40,2,1,True
4258,41,2,1,True
4272,42,2,1,True
4286,43,2,1,True
4300,44,2,1,True
4314,45,2,1,True
4328,46,2,1,True
4342,47,2,1,True
4356,48,2,1,True
4370,49,2,1,True
4384,50,2,1,True
4398,51,2,1,True
4412,52,2,1,True
4426,53,2,1,True
4440,54,2,1,True
4454,55,2,1,True
4468,56,2,1,True
4482,57,2,1,True
4496,58,2,1,True
4510,59,2,1,True
4524,60,2,1,True
4538,61,2,1,True
4552,62,2,1,True
4566,63,2,1,True
4580,64,2,1,True
4594,65,2,1,True
4608,66,2,1,True
4622,67,2,1,True
4636,68,2,1,True
4650,69,2,1,True
4664,70,2,1,True
4678,71,2,1,True
4692,72,2,1,True
4706,73,2,1,True
4720,74,2,1,True
4734,75,2,1,True
4748,76,2,1,True
4762,77,2,1,True
4776,78,2,1,True
4790,79,2,1,True
4804,80,2,1,True
4818,81,2,1,True
4832,82,2,1,True
4846,83,2,1,True
4860,84,2,1,True
4874,85,2,1,True
4888,86,2,1,True
4902,87,2,1,True
4916,88,2,1,True
3699,1,2,2,True
3713,2,2,2,True
3727,3,2,2,True
3741,4,2,2,True
3755,5,2,2,True
3769,6,2,2,True
3783,7,2,2,True
3797,8,2,2,True
3811,9,2,2,True
3825,10,2,2,True
3839,11,2,2,True
3853,12,2,2,True
3867,13,2,2,True
3881,14,2,2,True
3895,15,2,2,True
3909,16,2,2,True
3923,17,2,2,True
3937,18,2,2,True
3951,19,2,2,True
3965,20,2,2,True
3979,21,2,2,True
3993,22,2,2,True
4007,23,2,2,True
4021,24,2,2,True
4035,25,2,2,True
4049,26,2,2,True
4063,27,2,2,True
4077,28,2,2,True
4091,29,2,2,True
4105,30,2,2,True
4119,31,2,2,True
4133,32,2,2,True
4147,33,2,2,True
4161,34,2,2,True
4175,35,2,2,True
4189,36,2,2,True
4203,37,2,2,True
4217,38,2,2,True
4231,39,2,2,True
4245,40,2,2,True
4259,41,2,2,True
4273,42,2,2,True
4287,43,2,2,True
4301,44,2,2,True
4315,45,2,2,True
4329,46,2,2,True
4343,47,2,2,True
4357,48,2,2,True
4371,49,2,2,True
4385,50,2,2,True
4399,51,2,2,True
4413,52,2,2,True
4427,53,2,2,True
4441,54,2,2,True
4455,55,2,2,True
4469,56,2,2,True
4483,57,2,2,True
4497,58,2,2,True
4511,59,2,2,True
4525,60,2,2,True
4539,61,2,2,True
4553,62,2,2,True
4567,63,2,2,True
4581,64,2,2,True
4595,65,2,2,True
4609,66,2,2,True
4623,67,2,2,True
4637,68,2,2,True
4651,69,2,2,True
4665,70,2,2,True
4679,71,2,2,True
4693,72,2,2,True
4707,73,2,2,True
4721,74,2,2,True
4735,75,2,2,True
4749,76,2,2,True
4763,77,2,2,True
4777,78,2,2,True
4791,79,2,2,True
4805,80,2,2,True
4819,81,2,2,True
4833,82,2,2,True
4847,83,2,2,True
4861,84,2,2,True
4875,85,2,2,True
4889,86,2,2,True
4903,87,2,2,True
4917,88,2,2,True
3700,1,2,3,True
3714,2,2,3,True
3728,3,2,3,True
3742,4,2,3,True
3756,5,2,3,True
3770,6,2,3,True
3784,7,2,3,True
3798,8,2,3,True
3812,9,2,3,True
3826,10,2,3,True
3840,11,2,3,True
3854,12,2,3,True
3868,13,2,3,True
3882,14,2,3,True
3896,15,2,3,True
3910,16,2,3,True
3924,17,2,3,True
3938,18,2,3,True
3952,19,2,3,True
3966,20,2,3,True
3980,21,2,3,True
3994,22,2,3,True
4008,23,2,3,True
4022,24,2,3,True
4036,25,2,3,True
4050,26,2,3,True
4064,27,2,3,True
4078,28,2,3,True
4092,29,2,3,True
4106,30,2,3,True
4120,31,2,3,True
4134,32,2,3,True
4148,33,2,3,True
4162,34,2,3,True
4176,35,2,3,True
4190,36,2,3,True
4204,37,2,3,True
4218,38,2,3,True
4232,39,2,3,True
4246,40,2,3,True
4260,41,2,3,True
4274,42,2,3,True
4288,43,2,3,True
4302,44,2,3,True
4316,45,2,3,True
4330,46,2,3,True
4344,47,2,3,True
4358,48,2,3,True
4372,49,2,3,True
4386,50,2,3,True
4400,51,2,3,True
4414,52,2,3,True
4428,53,2,3,True
4442,54,2,3,True
4456,55,2,3,True
4470,56,2,3,True
4484,57,2,3,True
4498,58,2,3,True
4512,59,2,3,True
4526,60,2,3,True
4540,61,2,3,True
4554,62,2,3,True
4568,63,2,3,True
4582,64,2,3,True
4596,65,2,3,True
4610,66,2,3,True
4624,67,2,3,True
4638,68,2,3,True
4652,69,2,3,True
4666,70,2,3,True
4680,71,2,3,True
4694,72,2,3,True
4708,73,2,3,True
4722,74,2,3,True
4736,75,2,3,True
4750,76,2,3,True
4764,77,2,3,True
4778,78,2,3,True
4792,79,2,3,True
4806,80,2,3,True
4820,81,2,3,True
4834,82,2,3,True
4848,83,2,3,True
4862,84,2,3,True
4876,85,2,3,True
4890,86,2,3,True
4904,87,2,3,True
4918,88,2,3,True
3701,1,2,4,True
3715,2,2,4,True
3729,3,2,4,True
3743,4,2,4,True
3757,5,2,4,True
3771,6,2,4,True
3785,7,2,4,True
3799,8,2,4,True
3813,9,2,4,True
3827,10,2,4,True
3841,11,2,4,True
3855,12,2,4,True
3869,13,2,4,True
3883,14,2,4,True
3897,15,2,4,True
3911,16,2,4,True
3925,17,2,4,True
3939,18,2,4,True
3953,19,2,4,True
3967,20,2,4,True
3981,21,2,4,True
3995,22,2,4,True
4009,23,2,4,True
4023,24,2,4,True
4037,25,2,4,True
4051,26,2,4,True
4065,27,2,4,True
4079,28,2,4,True
4093,29,2,4,True
4107,30,2,4,True
4121,31,2,4,True
4135,32,2,4,True
4149,33,2,4,True
4163,34,2,4,True
4177,35,2,4,True
4191,36,2,4,True
4205,37,2,4,True
4219,38,2,4,True
4233,39,2,4,True
4247,40,2,4,True
4261,41,2,4,True
4275,42,2,4,True
4289,43,2,4,True
4303,44,2,4,True
4317,45,2,4,True
4331,46,2,4,True
4345,47,2,4,True
4359,48,2,4,True
4373,49,2,4,True
4387,50,2,4,True
4401,51,2,4,True
4415,52,2,4,True
4429,53,2,4,True
4443,54,2,4,True
4457,55,2,4,True
4471,56,2,4,True
4485,57,2,4,True
4499,58,2,4,True
4513,59,2,4,True
4527,60,2,4,True
4541,61,2,4,True
4555,62,2,4,True
4569,63,2,4,True
4583,64,2,4,True
4597,65,2,4,True
4611,66,2,4,True
4625,67,2,4,True
4639,68,2,4,True
4653,69,2,4,True
4667,70,2,4,True
4681,71,2,4,True
4695,72,2,4,True
4709,73,2,4,True
4723,74,2,4,True
4737,75,2,4,True
4751,76,2,4,True
4765,77,2,4,True
4779,78,2,4,True
4793,79,2,4,True
4807,80,2,4,True
4821,81,2,4,True
4835,82,2,4,True
4849,83,2,4,True
4863,84,2,4,True
4877,85,2,4,True
4891,86,2,4,True
4905,87,2,4,True
4919,88,2,4,True
3702,1,2,5,True
3716,2,2,5,True
3730,3,2,5,True
3744,4,2,5,True
3758,5,2,5,True
3772,6,2,5,True
3786,7,2,5,True
3800,8,2,5,True
3814,9,2,5,True
3828,10,2,5,True
3842,11,2,5,True
3856,12,2,5,True
3870,13,2,5,True
3884,14,2,5,True
3898,15,2,5,True
3912,16,2,5,True
3926,17,2,5,True
3940,18,2,5,True
3954,19,2,5,True
3968,20,2,5,True
3982,21,2,5,True
3996,22,2,5,True
4010,23,2,5,True
4024,24,2,5,True
4038,25,2,5,True
4052,26,2,5,True
4066,27,2,5,True
4080,28,2,5,True
4094,29,2,5,True
4108,30,2,5,True
4122,31,2,5,True
4136,32,2,5,True
4150,33,2,5,True
4164,34,2,5,True
4178,35,2,5,True
4192,36,2,5,True
4206,37,2,5,True
4220,38,2,5,True
4234,39,2,5,True
4248,40,2,5,True
4262,41,2,5,True
4276,42,2,5,True
4290,43,2,5,True
4304,44,2,5,True
4318,45,2,5,True
4332,46,2,5,True
4346,47,2,5,True
4360,48,2,5,True
4374,49,2,5,True
4388,50,2,5,True
4402,51,2,5,True
4416,52,2,5,True
4430,53,2,5,True
4444,54,2,5,True
4458,55,2,5,True
4472,56,2,5,True
4486,57,2,5,True
4500,58,2,5,True
4514,59,2,5,True
4528,60,2,5,True
4542,61,2,5,True
4556,62,2,5,True
4570,63,2,5,True
4584,64,2,5,True
4598,65,2,5,True
4612,66,2,5,True
4626,67,2,5,True
4640,68,2,5,True
4654,69,2,5,True
4668,70,2,5,True
4682,71,2,5,True
4696,72,2,5,True
4710,73,2,5,True
4724,74,2,5,True
4738,75,2,5,True
4752,76,2,5,True
4766,77,2,5,True
4780,78,2,5,True
4794,79,2,5,True
4808,80,2,5,True
4822,81,2,5,True
4836,82,2,5,True
4850,83,2,5,True
4864,84,2,5,True
4878,85,2,5,True
4892,86,2,5,True
4906,87,2,5,True
4920,88,2,5,True
3703,1,2,6,True
3717,2,2,6,True
3731,3,2,6,True
3745,4,2,6,True
3759,5,2,6,True
3773,6,2,6,True
3787,7,2,6,True
3801,8,2,6,True
3815,9,2,6,True
3829,10,2,6,True
3843,11,2,6,True
3857,12,2,6,True
3871,13,2,6,True
3885,14,2,6,True
3899,15,2,6,True
3913,16,2,6,True
3927,17,2,6,True
3941,18,2,6,True
3955,19,2,6,True
3969,20,2,6,True
3983,21,2,6,True
3997,22,2,6,True
4011,23,2,6,True
4025,24,2,6,True
4039,25,2,6,True
4053,26,2,6,True
4067,27,2,6,True
4081,28,2,6,True
4095,29,2,6,True
4109,30,2,6,True
4123,31,2,6,True
4137,32,2,6,True
4151,33,2,6,True
4165,34,2,6,True
4179,35,2,6,True
4193,36,2,6,True
4207,37,2,6,True
4221,38,2,6,True
4235,39,2,6,True
4249,40,2,6,True
4263,41,2,6,True
4277,42,2,6,True
4291,43,2,6,True
4305,44,2,6,True
4319,45,2,6,True
4333,46,2,6,True
4347,47,2,6,True
4361,48,2,6,True
4375,49,2,6,True
4389,50,2,6,True
4403,51,2,6,True
4417,52,2,6,True
4431,53,2,6,True
4445,54,2,6,True
4459,55,2,6,True
4473,56,2,6,True
4487,57,2,6,True
4501,58,2,6,True
4515,59,2,6,True
4529,60,2,6,True
4543,61,2,6,True
4557,62,2,6,True
4571,63,2,6,True
4585,64,2,6,True
4599,65,2,6,True
4613,66,2,6,True
4627,67,2,6,True
4641,68,2,6,True
4655,69,2,6,True
4669,70,2,6,True
4683,71,2,6,True
4697,72,2,6,True
4711,73,2,6,True
4725,74,2,6,True
4739,75,2,6,True
4753,76,2,6,True
4767,77,2,6,True
4781,78,2,6,True
4795,79,2,6,True
4809,80,2,6,True
4823,81,2,6,True
4837,82,2,6,True
4851,83,2,6,True
4865,84,2,6,True
4879,85,2,6,True
4893,86,2,6,True
4907,87,2,6,True
4921,88,2,6,True
3704,1,2,7,True
3718,2,2,7,True
3732,3,2,7,True
3746,4,2,7,True
3760,5,2,7,True
3774,6,2,7,True
3788,7,2,7,True
3802,8,2,7,True
3816,9,2,7,True
3830,10,2,7,True
3844,11,2,7,True
3858,12,2,7,True
3872,13,2,7,True
3886,14,2,7,True
3900,15,2,7,True
3914,16,2,7,True
3928,17,2,7,True
3942,18,2,7,True
3956,19,2,7,True
3970,20,2,7,True
3984,21,2,7,True
3998,22,2,7,True
4012,23,2,7,True
4026,24,2,7,True
4040,25,2,7,True
4054,26,2,7,True
4068,27,2,7,True
4082,28,2,7,True
4096,29,2,7,True
4110,30,2,7,True
4124,31,2,7,True
4138,32,2,7,True
4152,33,2,7,True
4166,34,2,7,True
4180,35,2,7,True
4194,36,2,7,True
4208,37,2,7,True
4222,38,2,7,True
4236,39,2,7,True
4250,40,2,7,True
4264,41,2,7,True
4278,42,2,7,True
4292,43,2,7,True
4306,44,2,7,True
4320,45,2,7,True
4334,46,2,7,True
4348,47,2,7,True
4362,48,2,7,True
4376,49,2,7,True
4390,50,2,7,True
4404,51,2,7,True
4418,52,2,7,True
4432,53,2,7,True
4446,54,2,7,True
4460,55,2,7,True
4474,56,2,7,True
4488,57,2,7,True
4502,58,2,7,True
4516,59,2,7,True
4530,60,2,7,True
4544,61,2,7,True
4558,62,2,7,True
4572,63,2,7,True
4586,64,2,7,True
4600,65,2,7,True
4614,66,2,7,True
4628,67,2,7,True
4642,68,2,7,True
4656,69,2,7,True
4670,70,2,7,True
4684,71,2,7,True
4698,72,2,7,True
4712,73,2,7,True
4726,74,2,7,True
4740,75,2,7,True
4754,76,2,7,True
4768,77,2,7,True
4782,78,2,7,True
4796,79,2,7,True
4810,80,2,7,True
4824,81,2,7,True
4838,82,2,7,True
4852,83,2,7,True
4866,84,2,7,True
4880,85,2,7,True
4894,86,2,7,True
4908,87,2,7,True
4922,88,2,7,True
3705,1,2,8,True
3719,2,2,8,True
3733,3,2,8,True
3747,4,2,8,True
3761,5,2,8,True
3775,6,2,8,True
3789,7,2,8,True
3803,8,2,8,True
3817,9,2,8,True
3831,10,2,8,True
3845,11,2,8,True
3859,12,2,8,True
3873,13,2,8,True
3887,14,2,8,True
3901,15,2,8,True
3915,16,2,8,True
3929,17,2,8,True
3943,18,2,8,True
3957,19,2,8,True
3971,20,2,8,True
3985,21,2,8,True
3999,22,2,8,True
4013,23,2,8,True
4027,24,2,8,True
4041,25,2,8,True
4055,26,2,8,True
4069,27,2,8,True
4083,28,2,8,True
4097,29,2,8,True
4111,30,2,8,True
4125,31,2,8,True
4139,32,2,8,True
4153,33,2,8,True
4167,34,2,8,True
4181,35,2,8,True
4195,36,2,8,True
4209,37,2,8,True
4223,38,2,8,True
4237,39,2,8,True
4251,40,2,8,True
4265,41,2,8,True
4279,42,2,8,True
4293,43,2,8,True
4307,44,2,8,True
4321,45,2,8,True
4335,46,2,8,True
4349,47,2,8,True
4363,48,2,8,True
4377,49,2,8,True
4391,50,2,8,True
4405,51,2,8,True
4419,52,2,8,True
4433,53,2,8,True
4447,54,2,8,True
4461,55,2,8,True
4475,56,2,8,True
4489,57,2,8,True
4503,58,2,8,True
4517,59,2,8,True
4531,60,2,8,True
4545,61,2,8,True
4559,62,2,8,True
4573,63,2,8,True
4587,64,2,8,True
4601,65,2,8,True
4615,66,2,8,True
4629,67,2,8,True
4643,68,2,8,True
4657,69,2,8,True
4671,70,2,8,True
4685,71,2,8,True
4699,72,2,8,True
4713,73,2,8,True
4727,74,2,8,True
4741,75,2,8,True
4755,76,2,8,True
4769,77,2,8,True
4783,78,2,8,True
4797,79,2,8,True
4811,80,2,8,True
4825,81,2,8,True
4839,82,2,8,True
4853,83,2,8,True
4867,84,2,8,True
4881,85,2,8,True
4895,86,2,8,True
4909,87,2,8,True
4923,88,2,8,True
3706,1,2,9,True
3720,2,2,9,True
3734,3,2,9,True
3748,4,2,9,True
3762,5,2,9,True
3776,6,2,9,True
3790,7,2,9,True
3804,8,2,9,True
3818,9,2,9,True
3832,10,2,9,True
3846,11,2,9,True
3860,12,2,9,True
3874,13,2,9,True
3888,14,2,9,True
3902,15,2,9,True
3916,16,2,9,True
3930,17,2,9,True
3944,18,2,9,True
3958,19,2,9,True
3972,20,2,9,True
3986,21,2,9,True
4000,22,2,9,True
4014,23,2,9,True
4028,24,2,9,True
4042,25,2,9,True
4056,26,2,9,True
4070,27,2,9,True
4084,28,2,9,True
4098,29,2,9,True
4112,30,2,9,True
4126,31,2,9,True
4140,32,2,9,True
4154,33,2,9,True
4168,34,2,9,True
4182,35,2,9,True
4196,36,2,9,True
4210,37,2,9,True
4224,38,2,9,True
4238,39,2,9,True
4252,40,2,9,True
4266,41,2,9,True
4280,42,2,9,True
4294,43,2,9,True
4308,44,2,9,True
4322,45,2,9,True
4336,46,2,9,True
4350,47,2,9,True
4364,48,2,9,True
4378,49,2,9,True
4392,50,2,9,True
4406,51,2,9,True
4420,52,2,9,True
4434,53,2,9,True
4448,54,2,9,True
4462,55,2,9,True
4476,56,2,9,True
4490,57,2,9,True
4504,58,2,9,True
4518,59,2,9,True
4532,60,2,9,True
4546,61,2,9,True
4560,62,2,9,True
4574,63,2,9,True
4588,64,2,9,True
4602,65,2,9,True
4616,66,2,9,True
4630,67,2,9,True
4644,68,2,9,True
4658,69,2,9,True
4672,70,2,9,True
4686,71,2,9,True
4700,72,2,9,True
4714,73,2,9,True
4728,74,2,9,True
4742,75,2,9,True
4756,76,2,9,True
4770,77,2,9,True
4784,78,2,9,True
4798,79,2,9,True
4812,80,2,9,True
4826,81,2,9,True
4840,82,2,9,True
4854,83,2,9,True
4868,84,2,9,True
4882,85,2,9,True
4896,86,2,9,True
4910,87,2,9,True
4924,88,2,9,True
3707,1,2,28,True
3721,2,2,28,True
3735,3,2,28,True
3749,4,2,28,True
3763,5,2,28,True
3777,6,2,28,True
3791,7,2,28,True
3805,8,2,28,True
3819,9,2,28,True
3833,10,2,28,True
3847,11,2,28,True
3861,12,2,28,True
3875,13,2,28,True
3889,14,2,28,True
3903,15,2,28,True
3917,16,2,28,True
3931,17,2,28,True
3945,18,2,28,True
3959,19,2,28,True
3973,20,2,28,True
3987,21,2,28,True
4001,22,2,28,True
4015,23,2,28,True
4029,24,2,28,True
4043,25,2,28,True
4057,26,2,28,True
4071,27,2,28,True
4085,28,2,28,True
4099,29,2,28,True
4113,30,2,28,True
4127,31,2,28,True
4141,32,2,28,True
4155,33,2,28,True
4169,34,2,28,True
4183,35,2,28,True
4197,36,2,28,True
4211,37,2,28,True
4225,38,2,28,True
4239,39,2,28,True
4253,40,2,28,True
4267,41,2,28,True
4281,42,2,28,True
4295,43,2,28,True
4309,44,2,28,True
4323,45,2,28,True
4337,46,2,28,True
4351,47,2,28,True
4365,48,2,28,True
4379,49,2,28,True
4393,50,2,28,True
4407,51,2,28,True
4421,52,2,28,True
4435,53,2,28,True
4449,54,2,28,True
4463,55,2,28,True
4477,56,2,28,True
4491,57,2,28,True
4505,58,2,28,True
4519,59,2,28,True
4533,60,2,28,True
4547,61,2,28,True
4561,62,2,28,True
4575,63,2,28,True
4589,64,2,28,True
4603,65,2,28,True
4617,66,2,28,True
4631,67,2,28,True
4645,68,2,28,True
4659,69,2,28,True
4673,70,2,28,True
4687,71,2,28,True
4701,72,2,28,True
4715,73,2,28,True
4729,74,2,28,True
4743,75,2,28,True
4757,76,2,28,True
4771,77,2,28,True
4785,78,2,28,True
4799,79,2,28,True
4813,80,2,28,True
4827,81,2,28,True
4841,82,2,28,True
4855,83,2,28,True
4869,84,2,28,True
4883,85,2,28,True
4897,86,2,28,True
4911,87,2,28,True
4925,88,2,28,True
3708,1,2,29,True
3722,2,2,29,True
3736,3,2,29,True
3750,4,2,29,True
3764,5,2,29,True
3778,6,2,29,True
3792,7,2,29,True
3806,8,2,29,True
3820,9,2,29,True
3834,10,2,29,True
3848,11,2,29,True
3862,12,2,29,True
3876,13,2,29,True
3890,14,2,29,True
3904,15,2,29,True
3918,16,2,29,True
3932,17,2,29,True
3946,18,2,29,True
3960,19,2,29,True
3974,20,2,29,True
3988,21,2,29,True
4002,22,2,29,True
4016,23,2,29,True
4030,24,2,29,True
4044,25,2,29,True
4058,26,2,29,True
4072,27,2,29,True
4086,28,2,29,True
4100,29,2,29,True
4114,30,2,29,True
4128,31,2,29,True
4142,32,2,29,True
4156,33,2,29,True
4170,34,2,29,True
4184,35,2,29,True
4198,36,2,29,True
4212,37,2,29,True
4226,38,2,29,True
4240,39,2,29,True
4254,40,2,29,True
4268,41,2,29,True
4282,42,2,29,True
4296,43,2,29,True
4310,44,2,29,True
4324,45,2,29,True
4338,46,2,29,True
4352,47,2,29,True
4366,48,2,29,True
4380,49,2,29,True
4394,50,2,29,True
4408,51,2,29,True
4422,52,2,29,True
4436,53,2,29,True
4450,54,2,29,True
4464,55,2,29,True
4478,56,2,29,True
4492,57,2,29,True
4506,58,2,29,True
4520,59,2,29,True
4534,60,2,29,True
4548,61,2,29,True
4562,62,2,29,True
4576,63,2,29,True
4590,64,2,29,True
4604,65,2,29,True
4618,66,2,29,True
4632,67,2,29,True
4646,68,2,29,True
4660,69,2,29,True
4674,70,2,29,True
4688,71,2,29,True
4702,72,2,29,True
4716,73,2,29,True
4730,74,2,29,True
4744,75,2,29,True
4758,76,2,29,True
4772,77,2,29,True
4786,78,2,29,True
4800,79,2,29,True
4814,80,2,29,True
4828,81,2,29,True
4842,82,2,29,True
4856,83,2,29,True
4870,84,2,29,True
4884,85,2,29,True
4898,86,2,29,True
4912,87,2,29,True
4926,88,2,29,True
3709,1,2,30,True
3723,2,2,30,True
3737,3,2,30,True
3751,4,2,30,True
3765,5,2,30,True
3779,6,2,30,True
3793,7,2,30,True
3807,8,2,30,True
3821,9,2,30,True
3835,10,2,30,True
3849,11,2,30,True
3863,12,2,30,True
3877,13,2,30,True
3891,14,2,30,True
3905,15,2,30,True
3919,16,2,30,True
3933,17,2,30,True
3947,18,2,30,True
3961,19,2,30,True
3975,20,2,30,True
3989,21,2,30,True
4003,22,2,30,True
4017,23,2,30,True
4031,24,2,30,True
4045,25,2,30,True
4059,26,2,30,True
4073,27,2,30,True
4087,28,2,30,True
4101,29,2,30,True
4115,30,2,30,True
4129,31,2,30,True
4143,32,2,30,True
4157,33,2,30,True
4171,34,2,30,True
4185,35,2,30,True
4199,36,2,30,True
4213,37,2,30,True
4227,38,2,30,True
4241,39,2,30,True
4255,40,2,30,True
4269,41,2,30,True
4283,42,2,30,True
4297,43,2,30,True
4311,44,2,30,True
4325,45,2,30,True
4339,46,2,30,True
4353,47,2,30,True
4367,48,2,30,True
4381,49,2,30,True
4395,50,2,30,True
4409,51,2,30,True
4423,52,2,30,True
4437,53,2,30,True
4451,54,2,30,True
4465,55,2,30,True
4479,56,2,30,True
4493,57,2,30,True
4507,58,2,30,True
4521,59,2,30,True
4535,60,2,30,True
4549,61,2,30,True
4563,62,2,30,True
4577,63,2,30,True
4591,64,2,30,True
4605,65,2,30,True
4619,66,2,30,True
4633,67,2,30,True
4647,68,2,30,True
4661,69,2,30,True
4675,70,2,30,True
4689,71,2,30,True
4703,72,2,30,True
4717,73,2,30,True
4731,74,2,30,True
4745,75,2,30,True
4759,76,2,30,True
4773,77,2,30,True
4787,78,2,30,True
4801,79,2,30,True
4815,80,2,30,True
4829,81,2,30,True
4843,82,2,30,True
4857,83,2,30,True
4871,84,2,30,True
4885,85,2,30,True
4899,86,2,30,True
4913,87,2,30,True
4927,88,2,30,True
3710,1,2,34,True
3724,2,2,34,True
3738,3,2,34,True
3752,4,2,34,True
3766,5,2,34,True
3780,6,2,34,True
3794,7,2,34,True
3808,8,2,34,True
3822,9,2,34,True
3836,10,2,34,True
3850,11,2,34,True
3864,12,2,34,True
3878,13,2,34,True
3892,14,2,34,True
3906,15,2,34,True
3920,16,2,34,True
3934,17,2,34,True
3948,18,2,34,True
3962,19,2,34,True
3976,20,2,34,True
3990,21,2,34,True
4004,22,2,34,True
4018,23,2,34,True
4032,24,2,34,True
4046,25,2,34,True
4060,26,2,34,True
4074,27,2,34,True
4088,28,2,34,True
4102,29,2,34,True
4116,30,2,34,True
4130,31,2,34,True
4144,32,2,34,True
4158,33,2,34,True
4172,34,2,34,True
4186,35,2,34,True
4200,36,2,34,True
4214,37,2,34,True
4228,38,2,34,True
4242,39,2,34,True
4256,40,2,34,True
4270,41,2,34,True
4284,42,2,34,True
4298,43,2,34,True
4312,44,2,34,True
4326,45,2,34,True
4340,46,2,34,True
4354,47,2,34,True
4368,48,2,34,True
4382,49,2,34,True
4396,50,2,34,True
4410,51,2,34,True
4424,52,2,34,True
4438,53,2,34,True
4452,54,2,34,True
4466,55,2,34,True
4480,56,2,34,True
4494,57,2,34,True
4508,58,2,34,True
4522,59,2,34,True
4536,60,2,34,True
4550,61,2,34,True
4564,62,2,34,True
4578,63,2,34,True
4592,64,2,34,True
4606,65,2,34,True
4620,66,2,34,True
4634,67,2,34,True
4648,68,2,34,True
4662,69,2,34,True
4676,70,2,34,True
4690,71,2,34,True
4704,72,2,34,True
4718,73,2,34,True
4732,74,2,34,True
4746,75,2,34,True
4760,76,2,34,True
4774,77,2,34,True
4788,78,2,34,True
4802,79,2,34,True
4816,80,2,34,True
4830,81,2,34,True
4844,82,2,34,True
4858,83,2,34,True
4872,84,2,34,True
4886,85,2,34,True
4900,86,2,34,True
4914,87,2,34,True
4928,88,2,34,True
4929,1,3,0,True
4943,2,3,0,True
4957,3,3,0,True
4971,4,3,0,True
4985,5,3,0,True
4999,6,3,0,True
5013,7,3,0,True
5027,8,3,0,True
5041,9,3,0,True
5055,10,3,0,True
5069,11,3,0,True
5083,12,3,0,True
5097,13,3,0,True
5111,14,3,0,True
5125,15,3,0,True
5139,16,3,0,True
5153,17,3,0,True
5167,18,3,0,True
5181,19,3,0,True
5195,20,3,0,True
5209,21,3,0,True
5223,22,3,0,True
5237,23,3,0,True
5251,24,3,0,True
5265,25,3,0,True
5279,26,3,0,True
5293,27,3,0,True
5307,28,3,0,True
5321,29,3,0,True
5335,30,3,0,True
5349,31,3,0,True
5363,32,3,0,True
5377,33,3,0,True
5391,34,3,0,True
5405,35,3,0,True
5419,36,3,0,True
5433,37,3,0,True
5447,38,3,0,True
5461,39,3,0,True
5475,40,3,0,True
5489,41,3,0,True
5503,42,3,0,True
5517,43,3,0,True
5531,44,3,0,True
5545,45,3,0,True
5559,46,3,0,True
5573,47,3,0,True
5587,48,3,0,True
5601,49,3,0,True
5615,50,3,0,True
5629,51,3,0,True
5643,52,3,0,True
5657,53,3,0,True
5671,54,3,0,True
5685,55,3,0,True
5699,56,3,0,True
5713,57,3,0,True
5727,58,3,0,True
5741,59,3,0,True
5755,60,3,0,True
5769,61,3,0,True
5783,62,3,0,True
5797,63,3,0,True
5811,64,3,0,True
5825,65,3,0,True
5839,66,3,0,True
5853,67,3,0,True
5867,68,3,0,True
5881,69,3,0,True
