id,codope,aplicacion,equipo,tipo,fecha,versionSO
1576,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:07.283000,
1577,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:08.533000,
1578,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:09.267000,
1579,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:09.940000,
1580,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:10.533000,
1581,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:11.220000,
1582,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:11.813000,
1583,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:12.347000,
1584,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:12.860000,
1585,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:13.503000,
1586,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:14.173000,
1587,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:14.860000,
1588,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:15.457000,
1589,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:16.190000,
1590,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:16.767000,
1591,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:17.643000,
1592,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:18.190000,
1593,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:18.720000,
1594,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:19.377000,
1595,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:19.987000,
1596,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:20.830000,
1597,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:21.377000,
1598,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:21.907000,
1599,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:22.813000,
1600,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:23.470000,
1601,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:24.127000,
1602,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:24.673000,
1603,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 16:26:25.220000,
1604,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:00:07.390000,
1605,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:06:49.027000,
1606,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:28:22.673000,
1607,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:05.457000,
1608,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:06.533000,
1609,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:07.220000,
1610,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:08.003000,
1611,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:08.690000,
1612,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:09.580000,
1613,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:10.253000,
1614,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:10.770000,
1615,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:11.377000,
1616,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:11.893000,
1617,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:12.580000,
1618,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:13.237000,
1619,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:13.970000,
1620,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:14.660000,
1621,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:15.253000,
1622,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:15.893000,
1623,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:16.533000,
1624,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:17.207000,
1625,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:17.720000,
1626,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:18.253000,
1627,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:18.770000,
1628,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:19.470000,
1629,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:20.097000,
1630,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:20.817000,
1631,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:21.580000,
1632,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:22.220000,
1633,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:22.893000,
1634,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:23.503000,
1635,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:24.160000,
1636,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:24.720000,
1637,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:25.237000,
1638,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:25.737000,
1639,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:26.423000,
1640,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:27.097000,
1641,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:27.783000,
1642,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:28.470000,
1643,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:29.003000,
1644,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:29.533000,
1645,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:30.253000,
1646,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:30.847000,
1647,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:31.410000,
1648,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:32.080000,
1649,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:32.770000,
1650,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:32.893000,
1651,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:33.363000,
1652,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:33.847000,
1653,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:34.363000,
1654,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:36.893000,
1655,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:37.533000,
1656,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:38.080000,
1657,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:38.817000,
1658,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:39.410000,
1659,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:40.050000,
1660,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:40.643000,
1661,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:41.317000,
1662,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:41.973000,
1663,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:42.550000,
1664,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:43.270000,
1665,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:43.940000,
1666,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:44.643000,
1667,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:45.253000,
1668,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:46.003000,
1669,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:46.660000,
1670,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:51.723000,
1671,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:52.377000,
1672,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:52.973000,
1673,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:53.643000,
1674,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:54.143000,
1675,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:54.770000,
1676,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:55.473000,
1677,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:56.177000,
1678,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:56.800000,
1679,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:57.597000,
1680,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:58.127000,
1681,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:58.770000,
1682,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:59.410000,
1683,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:29:59.957000,
1684,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:00.580000,
1685,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:01.177000,
1686,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:01.847000,
1687,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:02.457000,
1688,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:03.330000,
1689,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:03.927000,
1690,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:04.457000,
1691,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:05.127000,
1692,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:05.800000,
1693,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:06.330000,
1694,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:06.847000,
1695,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:07.660000,
1696,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:08.300000,
1697,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:08.927000,
1698,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:09.580000,
1699,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:10.207000,
1700,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:10.817000,
1701,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:11.533000,
1702,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:12.283000,
1703,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:12.783000,
1704,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:13.427000,
1705,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:14.033000,
1706,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:14.690000,
1707,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:15.223000,
1708,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:15.830000,
1709,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:16.380000,
1710,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:17.067000,
1711,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:17.690000,
1712,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:18.283000,
1713,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:19.113000,
1714,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:30:19.643000,
1715,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:33:19.630000,
1716,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 17:35:14.963000,
1717,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:14:01.480000,
1718,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:30:08.487000,
1719,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:32:31.497000,
1720,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:11.137000,
1721,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:12.043000,
1722,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:12.577000,
1723,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:13.247000,
1724,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:13.763000,
1725,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:14.293000,
1726,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:14.827000,
1727,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:15.373000,
1728,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:16.013000,
1729,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:16.590000,
1730,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:17.387000,
1731,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:17.933000,
1732,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:18.653000,
1733,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:19.137000,
1734,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:19.730000,
1735,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:20.327000,
1736,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:20.887000,
1737,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:21.543000,
1738,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:22.060000,
1739,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:22.980000,
1740,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:23.480000,
1741,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:24.027000,
1742,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:24.700000,
1743,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:25.183000,
1744,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:25.730000,
1745,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:26.340000,
1746,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:26.887000,
1747,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:27.607000,
1748,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:28.183000,
1749,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:28.827000,
1750,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:29.340000,
1751,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:29.980000,
1752,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:30.497000,
1753,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:31.137000,
1754,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:31.623000,
1755,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:32.183000,
1756,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:32.857000,
1757,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:33.420000,
1758,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:33.980000,
1759,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:34.577000,
1760,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:35.060000,
1761,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:35.623000,
1762,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:36.217000,
1763,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:36.700000,
1764,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:37.543000,
1765,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:38.530000,
1766,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:39.467000,
1767,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:39.980000,
1768,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:43.217000,
1769,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:43.967000,
1770,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:44.640000,
1771,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:45.183000,
1772,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:45.793000,
1773,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:46.840000,
1774,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:47.590000,
1775,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:48.327000,
1776,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:48.873000,
1777,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:49.200000,
1778,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:49.357000,
1779,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:49.920000,
1780,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:50.467000,
1781,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:50.887000,
1782,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:52.887000,
1783,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:53.637000,
1784,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:54.357000,
1785,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:55.043000,
1786,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:55.920000,
1787,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:37:59.857000,
1788,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:00.560000,
1789,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:01.043000,
1790,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:01.543000,
1791,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:02.077000,
1792,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:02.793000,
1793,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:03.310000,
1794,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:03.873000,
1795,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:04.530000,
1796,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:05.077000,
1797,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:05.793000,
1798,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:06.327000,
1799,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:06.920000,
1800,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:07.560000,
1801,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:08.200000,
1802,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:08.827000,
1803,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:09.357000,
1804,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:09.920000,
1805,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:10.827000,
1806,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:11.437000,
1807,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:12.030000,
1808,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:12.717000,
1809,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:13.387000,
1810,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:13.873000,
1811,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:14.437000,
1812,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:14.997000,
1813,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:15.560000,
1814,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:16.187000,
1815,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:16.920000,
1816,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:17.437000,
1817,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:18.030000,
1818,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:18.670000,
1819,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:19.200000,
1820,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:19.717000,
1821,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:20.233000,
1822,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:20.827000,
1823,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:21.717000,
1824,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:22.357000,
1825,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:23.043000,
1826,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:23.747000,
1827,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:24.293000,
1828,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:25.123000,
1829,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:25.640000,
1830,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:26.153000,
1831,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:27.187000,
1832,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:27.920000,
1833,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:28.497000,
1834,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:38:29.233000,
1835,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 18:39:31.770000,
1836,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 19:39:50.107000,
1837,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 19:43:49.210000,
1838,1,AppAngular,MNCLOUDIIS02,0,2024-10-21 23:34:11.297000,
1839,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 08:00:12.267000,
1840,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 08:00:49.080000,
1841,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 08:01:18.127000,
1842,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 08:06:01.080000,
1843,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 08:46:16.713000,
1844,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 08:52:45.593000,
1845,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 08:55:18.800000,
1846,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 09:09:22.620000,
1847,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 09:14:39.570000,
1848,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 09:55:18.740000,
1849,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 09:57:52.227000,
1850,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 10:19:18.140000,
1851,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 10:30:35.533000,
1852,1,MNprogram,DESKTOP-D72E0H9,0,2024-10-22 10:34:21.533000,
1853,1,GestorConsultas:37,DESKTOP-D72E0H9,0,2024-10-22 10:34:35.567000,
1854,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 11:31:49.817000,
1855,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 11:32:11.083000,
1856,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 11:32:36.600000,
1857,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 11:34:49.423000,
1858,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 11:47:03.240000,
1859,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 11:48:06.037000,
1860,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 11:53:55.760000,
1861,1,GestorConsultas:37,DESKTOP-D72E0H9,1,2024-10-22 13:36:33.863000,
1862,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 19:47:31.550000,
1863,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 20:08:01.267000,
1864,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 20:12:35.280000,
1865,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 20:17:09.910000,
1866,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 20:24:38.757000,
1867,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 20:25:26.353000,
1868,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 20:25:48.453000,
1869,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 22:23:24.910000,
1870,1,AppAngular,MNCLOUDIIS02,0,2024-10-22 22:34:34.057000,
1871,1,MNprogram,DESKTOP-D72E0H9,0,2024-10-23 08:42:31.973000,
1872,1,GestorConsultas:37,DESKTOP-D72E0H9,0,2024-10-23 08:42:45.217000,
1873,1,AppAngular,MNCLOUDIIS02,0,2024-10-23 10:10:28.570000,
1874,1,AppAngular,MNCLOUDIIS02,0,2024-10-23 12:17:18.350000,
1875,1,AppAngular,MNCLOUDIIS02,0,2024-10-23 12:41:53.060000,
1876,1,MNprogram,DESKTOP-D72E0H9,1,2024-10-23 12:54:01.313000,
1877,1,MNprogram,DESKTOP-D72E0H9,0,2024-10-23 12:54:16.433000,
1878,1,GestorConsultas:37,DESKTOP-D72E0H9,0,2024-10-23 12:54:31.380000,
1879,1,AppAngular,MNCLOUDIIS02,0,2024-10-23 14:40:48.623000,
1880,1,AppAngular,MNCLOUDIIS02,0,2024-10-23 14:59:17.740000,
1881,1,AppAngular,MNCLOUDIIS02,0,2024-10-23 15:30:13.437000,
1882,1,AppAngular,MNCLOUDIIS02,0,2024-10-23 15:30:42.007000,
1883,1,AppAngular,MNCLOUDIIS02,0,2024-10-23 18:32:08.980000,
1884,1,AppAngular,MNCLOUDIIS02,0,2024-10-24 07:31:53.060000,
1885,1,AppAngular,MNCLOUDIIS02,0,2024-10-24 08:33:12.100000,
1886,1,MNprogram,DESKTOP-D72E0H9,0,2024-10-24 08:47:06.570000,
1887,1,GestorConsultas:37,DESKTOP-D72E0H9,0,2024-10-24 08:47:18.110000,
1888,1,MNprogram,DESKTOP-D72E0H9,1,2024-10-24 08:53:49.770000,
1889,1,MNprogram,DESKTOP-D72E0H9,0,2024-10-24 09:06:08.347000,
1890,1,GestorConsultas:37,DESKTOP-D72E0H9,0,2024-10-24 09:06:19.037000,
1891,1,AppAngular,MNCLOUDIIS02,0,2024-10-24 12:04:27.187000,
1892,1,AppAngular,MNCLOUDIIS02,0,2024-10-24 12:04:56.780000,
1893,1,AppAngular,MNCLOUDIIS02,0,2024-10-24 13:19:36.653000,
1894,1,AppAngular,MNCLOUDIIS02,0,2024-10-24 13:20:01.160000,
1895,1,AppAngular,MNCLOUDIIS02,0,2024-10-24 16:04:05.277000,
1896,1,AppAngular,MNCLOUDIIS02,0,2024-10-24 16:04:46.323000,
1897,1,GestorConsultas:37,DESKTOP-D72E0H9,1,2024-10-24 19:36:39.073000,
1898,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 07:45:43.203000,
1899,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 07:46:53.910000,
1900,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 08:36:31.610000,
1901,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 09:02:41.377000,
1902,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 09:12:53.717000,
1903,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 10:20:22.633000,
1904,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 11:27:10.660000,
1905,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 12:46:53.277000,
1906,1,AppAngular,MNCLOUDIIS02,0,2024-10-25 12:49:51.990000,
