idCampo,idPanel,tipobd,visible,orden,descripcion,tipoOpor,id
200000,1000,0,True,1,cliCodigo,,29317
200000,1000,1,True,1,cliCodigo,,29318
200000,1000,2,True,1,cliCodigo,,29319
200000,1000,3,True,1,cliCodigo,,29320
200000,1000,4,True,1,cliCodigo,,29321
200000,1000,5,True,1,cliCodigo,,29322
200000,1000,6,True,1,cliCodigo,,29323
200000,1000,7,True,1,cliCodigo,,29324
200000,1000,8,True,1,cliCodigo,,29325
200000,1000,9,True,1,cliCodigo,,29326
200000,1000,10,True,1,cliCodigo,,29327
200000,1000,11,True,1,cliCodigo,,29328
200000,1000,12,True,1,cliCodigo,,29329
200000,1050,4,True,13,200000,,29330
200001,1000,0,True,1,cliNombre,,29331
200001,1000,1,True,1,cliNombre,,29332
200001,1000,2,True,1,cliNombre,,29333
200001,1000,3,True,1,cliNombre,,29334
200001,1000,4,True,1,cliNombre,,29335
200001,1000,5,True,1,cliNombre,,29336
200001,1000,6,True,1,cliNombre,,29337
200001,1000,7,True,1,cliNombre,,29338
200001,1000,8,True,1,cliNombre,,29339
200001,1000,9,True,1,cliNombre,,29340
200001,1000,10,True,1,cliNombre,,29341
200001,1000,11,True,1,cliNombre,,29342
200001,1000,12,True,1,cliNombre,,29343
200001,1050,4,True,0,200001,,29344
200002,1000,0,True,1,cliNif,,29345
200002,1000,1,True,1,cliNif,,29346
200002,1000,2,True,1,cliNif,,29347
200002,1000,3,True,1,cliNif,,29348
200002,1000,4,True,1,cliNif,,29349
200002,1000,5,True,1,cliNif,,29350
200002,1000,6,True,1,cliNif,,29351
200002,1000,7,True,1,cliNif,,29352
200002,1000,8,True,1,cliNif,,29353
200002,1000,9,True,1,cliNif,,29354
200002,1000,10,True,1,cliNif,,29355
200002,1000,11,True,1,cliNif,,29356
200002,1000,12,True,1,cliNif,,29357
200002,1050,4,True,1,200002,,29358
200002,1051,0,True,0,,,29359
200002,1051,4,True,0,,,29360
200002,1051,5,True,0,,,29361
200003,1000,0,True,1,cliCorreo,,29362
200003,1000,1,True,1,cliCorreo,,29363
200003,1000,2,True,1,cliCorreo,,29364
200003,1000,3,True,1,cliCorreo,,29365
200003,1000,4,True,1,cliCorreo,,29366
200003,1000,5,True,1,cliCorreo,,29367
200003,1000,6,True,1,cliCorreo,,29368
200003,1000,7,True,1,cliCorreo,,29369
200003,1000,8,True,1,cliCorreo,,29370
200003,1000,9,True,1,cliCorreo,,29371
200003,1000,10,True,1,cliCorreo,,29372
200003,1000,11,True,1,cliCorreo,,29373
200003,1000,12,True,1,cliCorreo,,29374
200003,1050,4,True,5,200003,,29375
200003,1051,0,True,3,,,29376
200003,1051,4,True,3,,,29377
200003,1051,5,True,2,,,29378
200004,1000,0,True,1,cliTelefono1,,29379
200004,1000,1,True,1,cliTelefono1,,29380
200004,1000,2,True,1,cliTelefono1,,29381
200004,1000,3,True,1,cliTelefono1,,29382
200004,1000,4,True,1,cliTelefono1,,29383
200004,1000,5,True,1,cliTelefono1,,29384
200004,1000,6,True,1,cliTelefono1,,29385
200004,1000,7,True,1,cliTelefono1,,29386
200004,1000,8,True,1,cliTelefono1,,29387
200004,1000,9,True,1,cliTelefono1,,29388
200004,1000,10,True,1,cliTelefono1,,29389
200004,1000,11,True,1,cliTelefono1,,29390
200004,1000,12,True,1,cliTelefono1,,29391
200004,1050,4,True,3,200004,,29392
200004,1051,0,True,1,,,29393
200004,1051,4,True,1,,,29394
200004,1051,5,True,1,,,29395
200005,1000,0,True,1,cliTelefono2,,29396
200005,1000,1,True,1,cliTelefono2,,29397
200005,1000,2,True,1,cliTelefono2,,29398
200005,1000,3,True,1,cliTelefono2,,29399
200005,1000,4,True,1,cliTelefono2,,29400
200005,1000,5,True,1,cliTelefono2,,29401
200005,1000,6,True,1,cliTelefono2,,29402
200005,1000,7,True,1,cliTelefono2,,29403
200005,1000,8,True,1,cliTelefono2,,29404
200005,1000,9,True,1,cliTelefono2,,29405
200005,1000,10,True,1,cliTelefono2,,29406
200005,1000,11,True,1,cliTelefono2,,29407
200005,1000,12,True,1,cliTelefono2,,29408
200005,1050,4,False,-1,200005,,29409
200006,1000,0,True,1,cliTelefono3,,29410
200006,1000,1,True,1,cliTelefono3,,29411
200006,1000,2,True,1,cliTelefono3,,29412
200006,1000,3,True,1,cliTelefono3,,29413
200006,1000,4,True,1,cliTelefono3,,29414
200006,1000,5,True,1,cliTelefono3,,29415
200006,1000,6,True,1,cliTelefono3,,29416
200006,1000,7,True,1,cliTelefono3,,29417
200006,1000,8,True,1,cliTelefono3,,29418
200006,1000,9,True,1,cliTelefono3,,29419
200006,1000,10,True,1,cliTelefono3,,29420
200006,1000,11,True,1,cliTelefono3,,29421
200006,1000,12,True,1,cliTelefono3,,29422
200006,1050,4,False,-1,200006,,29423
200007,1000,0,True,1,cliFax,,29424
200007,1000,1,True,1,cliFax,,29425
200007,1000,2,True,1,cliFax,,29426
200007,1000,3,True,1,cliFax,,29427
200007,1000,4,True,1,cliFax,,29428
200007,1000,5,True,1,cliFax,,29429
200007,1000,6,True,1,cliFax,,29430
200007,1000,7,True,1,cliFax,,29431
200007,1000,8,True,1,cliFax,,29432
200007,1000,9,True,1,cliFax,,29433
200007,1000,10,True,1,cliFax,,29434
200007,1000,11,True,1,cliFax,,29435
200007,1000,12,True,1,cliFax,,29436
200007,1050,4,False,-1,200007,,29437
200008,1000,0,True,1,cliMovil,,29438
200008,1000,1,True,1,cliMovil,,29439
200008,1000,2,True,1,cliMovil,,29440
200008,1000,3,True,1,cliMovil,,29441
200008,1000,4,True,1,cliMovil,,29442
200008,1000,5,True,1,cliMovil,,29443
200008,1000,6,True,1,cliMovil,,29444
200008,1000,7,True,1,cliMovil,,29445
200008,1000,8,True,1,cliMovil,,29446
200008,1000,9,True,1,cliMovil,,29447
200008,1000,10,True,1,cliMovil,,29448
200008,1000,11,True,1,cliMovil,,29449
200008,1000,12,True,1,cliMovil,,29450
200008,1050,4,True,4,200008,,29451
200008,1051,0,True,2,,,29452
200008,1051,4,True,2,,,29453
200009,1000,0,True,1,cliDomicilio,,29454
200009,1000,1,True,1,cliDomicilio,,29455
200009,1000,2,True,1,cliDomicilio,,29456
200009,1000,3,True,1,cliDomicilio,,29457
200009,1000,4,True,1,cliDomicilio,,29458
200009,1000,5,True,1,cliDomicilio,,29459
200009,1000,6,True,1,cliDomicilio,,29460
200009,1000,7,True,1,cliDomicilio,,29461
200009,1000,8,True,1,cliDomicilio,,29462
200009,1000,9,True,1,cliDomicilio,,29463
200009,1000,10,True,1,cliDomicilio,,29464
200009,1000,11,True,1,cliDomicilio,,29465
200009,1000,12,True,1,cliDomicilio,,29466
200009,1050,4,True,6,200009,,29467
200010,1000,0,True,1,cliPoblacion,,29468
200010,1000,1,True,1,cliPoblacion,,29469
200010,1000,2,True,1,cliPoblacion,,29470
200010,1000,3,True,1,cliPoblacion,,29471
200010,1000,4,True,1,cliPoblacion,,29472
200010,1000,5,True,1,cliPoblacion,,29473
200010,1000,6,True,1,cliPoblacion,,29474
200010,1000,7,True,1,cliPoblacion,,29475
200010,1000,8,True,1,cliPoblacion,,29476
200010,1000,9,True,1,cliPoblacion,,29477
200010,1000,10,True,1,cliPoblacion,,29478
200010,1000,11,True,1,cliPoblacion,,29479
200010,1000,12,True,1,cliPoblacion,,29480
200010,1050,4,True,8,200010,,29481
200011,1000,0,True,1,cliCodPostal,,29482
200011,1000,1,True,1,cliCodPostal,,29483
200011,1000,2,True,1,cliCodPostal,,29484
200011,1000,3,True,1,cliCodPostal,,29485
200011,1000,4,True,1,cliCodPostal,,29486
200011,1000,5,True,1,cliCodPostal,,29487
200011,1000,6,True,1,cliCodPostal,,29488
200011,1000,7,True,1,cliCodPostal,,29489
200011,1000,8,True,1,cliCodPostal,,29490
200011,1000,9,True,1,cliCodPostal,,29491
200011,1000,10,True,1,cliCodPostal,,29492
200011,1000,11,True,1,cliCodPostal,,29493
200011,1000,12,True,1,cliCodPostal,,29494
200011,1050,4,True,7,200011,,29495
200012,1000,0,True,1,cliProvincia,,29496
200012,1000,1,True,1,cliProvincia,,29497
200012,1000,2,True,1,cliProvincia,,29498
200012,1000,3,True,1,cliProvincia,,29499
200012,1000,4,True,1,cliProvincia,,29500
200012,1000,5,True,1,cliProvincia,,29501
200012,1000,6,True,1,cliProvincia,,29502
200012,1000,7,True,1,cliProvincia,,29503
200012,1000,8,True,1,cliProvincia,,29504
200012,1000,9,True,1,cliProvincia,,29505
200012,1000,10,True,1,cliProvincia,,29506
200012,1000,11,True,1,cliProvincia,,29507
200012,1000,12,True,1,cliProvincia,,29508
200012,1050,4,True,9,200012,,29509
200013,1000,0,True,1,cliNacionalidad,,29510
200013,1000,1,True,1,cliNacionalidad,,29511
200013,1000,2,True,1,cliNacionalidad,,29512
200013,1000,3,True,1,cliNacionalidad,,29513
200013,1000,4,True,1,cliNacionalidad,,29514
200013,1000,5,True,1,cliNacionalidad,,29515
200013,1000,6,True,1,cliNacionalidad,,29516
200013,1000,7,True,1,cliNacionalidad,,29517
200013,1000,8,True,1,cliNacionalidad,,29518
200013,1000,9,True,1,cliNacionalidad,,29519
200013,1000,10,True,1,cliNacionalidad,,29520
200013,1000,11,True,1,cliNacionalidad,,29521
200013,1000,12,True,1,cliNacionalidad,,29522
200013,1050,4,False,-1,200013,,29523
200014,1000,0,True,1,cliUsuario,,29524
200014,1000,1,True,1,cliUsuario,,29525
200014,1000,2,True,1,cliUsuario,,29526
200014,1000,3,True,1,cliUsuario,,29527
200014,1000,4,True,1,cliUsuario,,29528
200014,1000,5,True,1,cliUsuario,,29529
200014,1000,6,True,1,cliUsuario,,29530
200014,1000,7,True,1,cliUsuario,,29531
200014,1000,8,True,1,cliUsuario,,29532
200014,1000,9,True,1,cliUsuario,,29533
200014,1000,10,True,1,cliUsuario,,29534
200014,1000,11,True,1,cliUsuario,,29535
200014,1000,12,True,1,cliUsuario,,29536
200014,1050,4,False,-1,200014,,29537
200015,1000,0,True,1,cliEstado,,29538
200015,1000,1,True,1,cliEstado,,29539
200015,1000,2,True,1,cliEstado,,29540
200015,1000,3,True,1,cliEstado,,29541
200015,1000,4,True,1,cliEstado,,29542
200015,1000,5,True,1,cliEstado,,29543
200015,1000,6,True,1,cliEstado,,29544
200015,1000,7,True,1,cliEstado,,29545
200015,1000,8,True,1,cliEstado,,29546
200015,1000,9,True,1,cliEstado,,29547
200015,1000,10,True,1,cliEstado,,29548
200015,1000,11,True,1,cliEstado,,29549
200015,1000,12,True,1,cliEstado,,29550
200015,1050,4,False,14,200015,,29551
200016,1000,0,True,1,cliFechaAlta,,29552
200016,1000,1,True,1,cliFechaAlta,,29553
200016,1000,2,True,1,cliFechaAlta,,29554
200016,1000,3,True,1,cliFechaAlta,,29555
200016,1000,4,True,1,cliFechaAlta,,29556
200016,1000,5,True,1,cliFechaAlta,,29557
200016,1000,6,True,1,cliFechaAlta,,29558
200016,1000,7,True,1,cliFechaAlta,,29559
200016,1000,8,True,1,cliFechaAlta,,29560
200016,1000,9,True,1,cliFechaAlta,,29561
200016,1000,10,True,1,cliFechaAlta,,29562
200016,1000,11,True,1,cliFechaAlta,,29563
200016,1000,12,True,1,cliFechaAlta,,29564
200016,1050,4,True,15,200016,,29565
200017,1000,0,True,1,cliTipo,,29566
200017,1000,1,True,1,cliTipo,,29567
200017,1000,2,True,1,cliTipo,,29568
200017,1000,3,True,1,cliTipo,,29569
200017,1000,4,True,1,cliTipo,,29570
200017,1000,5,True,1,cliTipo,,29571
200017,1000,6,True,1,cliTipo,,29572
200017,1000,7,True,1,cliTipo,,29573
200017,1000,8,True,1,cliTipo,,29574
200017,1000,9,True,1,cliTipo,,29575
200017,1000,10,True,1,cliTipo,,29576
200017,1000,11,True,1,cliTipo,,29577
200017,1000,12,True,1,cliTipo,,29578
200017,1050,4,True,16,200017,,29579
200018,1000,0,True,1,cliNombreComercial,,29580
200018,1000,1,True,1,cliNombreComercial,,29581
200018,1000,2,True,1,cliNombreComercial,,29582
200018,1000,3,True,1,cliNombreComercial,,29583
200018,1000,4,True,1,cliNombreComercial,,29584
200018,1000,5,True,1,cliNombreComercial,,29585
200018,1000,6,True,1,cliNombreComercial,,29586
200018,1000,7,True,1,cliNombreComercial,,29587
200018,1000,8,True,1,cliNombreComercial,,29588
200018,1000,9,True,1,cliNombreComercial,,29589
200018,1000,10,True,1,cliNombreComercial,,29590
200018,1000,11,True,1,cliNombreComercial,,29591
200018,1000,12,True,1,cliNombreComercial,,29592
200018,1050,4,True,2,200018,,29593
200019,1000,0,True,1,cliPais,,29594
200019,1000,1,True,1,cliPais,,29595
200019,1000,2,True,1,cliPais,,29596
200019,1000,3,True,1,cliPais,,29597
200019,1000,4,True,1,cliPais,,29598
200019,1000,5,True,1,cliPais,,29599
200019,1000,6,True,1,cliPais,,29600
200019,1000,7,True,1,cliPais,,29601
200019,1000,8,True,1,cliPais,,29602
200019,1000,9,True,1,cliPais,,29603
200019,1000,10,True,1,cliPais,,29604
200019,1000,11,True,1,cliPais,,29605
200019,1000,12,True,1,cliPais,,29606
200019,1050,4,False,-1,200019,,29607
200020,1000,0,True,1,cliFechaNacimiento,,29608
200020,1000,1,True,1,cliFechaNacimiento,,29609
200020,1000,2,True,1,cliFechaNacimiento,,29610
200020,1000,3,True,1,cliFechaNacimiento,,29611
200020,1000,4,True,1,cliFechaNacimiento,,29612
200020,1000,5,True,1,cliFechaNacimiento,,29613
200020,1000,6,True,1,cliFechaNacimiento,,29614
200020,1000,7,True,1,cliFechaNacimiento,,29615
200020,1000,8,True,1,cliFechaNacimiento,,29616
200020,1000,9,True,1,cliFechaNacimiento,,29617
200020,1000,10,True,1,cliFechaNacimiento,,29618
200020,1000,11,True,1,cliFechaNacimiento,,29619
200020,1000,12,True,1,cliFechaNacimiento,,29620
200020,1050,4,False,10,200020,,29621
200021,1000,0,True,1,cliEdad,,29622
200021,1000,1,True,1,cliEdad,,29623
200021,1000,2,True,1,cliEdad,,29624
200021,1000,3,True,1,cliEdad,,29625
200021,1000,4,True,1,cliEdad,,29626
200021,1000,5,True,1,cliEdad,,29627
200021,1000,6,True,1,cliEdad,,29628
200021,1000,7,True,1,cliEdad,,29629
200021,1000,8,True,1,cliEdad,,29630
200021,1000,9,True,1,cliEdad,,29631
200021,1000,10,True,1,cliEdad,,29632
200021,1000,11,True,1,cliEdad,,29633
200021,1000,12,True,1,cliEdad,,29634
200021,1050,4,True,10,200021,,29635
200022,1050,4,True,11,200022,,29636
200022,1051,4,True,4,,,29637
200022,1051,5,True,3,,,29638
200023,1050,4,False,-1,200023,,29639
200024,1050,4,True,14,200024,,29640
200025,1050,4,False,-1,200025,,29641
200026,1050,4,False,-1,200026,,29642
200027,1050,4,False,-1,200027,,29643
200028,1050,4,False,-1,200028,,29644
200029,1050,4,False,-1,200029,,29645
200030,1050,4,False,-1,200030,,29646
200031,1050,4,False,-1,200031,,29647
200032,1050,4,False,22,200032,,29648
200033,1050,4,False,-1,200033,,29649
201000,1010,0,True,1,cliPasaporte,,29650
201000,1010,1,True,1,cliPasaporte,,29651
201000,1010,2,True,1,cliPasaporte,,29652
201000,1010,3,True,1,cliPasaporte,,29653
201000,1010,4,True,1,cliPasaporte,,29654
201000,1010,5,True,1,cliPasaporte,,29655
201000,1010,6,True,1,cliPasaporte,,29656
201000,1010,7,True,1,cliPasaporte,,29657
201000,1010,8,True,1,cliPasaporte,,29658
201000,1010,9,True,1,cliPasaporte,,29659
201000,1010,10,True,1,cliPasaporte,,29660
201000,1010,11,True,1,cliPasaporte,,29661
201000,1010,12,True,1,cliPasaporte,,29662
201001,1010,0,True,1,cliOrigen,,29663
201001,1010,1,True,1,cliOrigen,,29664
201001,1010,2,True,1,cliOrigen,,29665
201001,1010,3,True,1,cliOrigen,,29666
201001,1010,4,True,1,cliOrigen,,29667
201001,1010,5,True,1,cliOrigen,,29668
201001,1010,6,True,1,cliOrigen,,29669
201001,1010,7,True,1,cliOrigen,,29670
201001,1010,8,True,1,cliOrigen,,29671
201001,1010,9,True,1,cliOrigen,,29672
201001,1010,10,True,1,cliOrigen,,29673
201001,1010,11,True,1,cliOrigen,,29674
201001,1010,12,True,1,cliOrigen,,29675
201002,1010,0,True,1,cliFechaNacimiento,,29676
201002,1010,1,True,1,cliFechaNacimiento,,29677
201002,1010,2,True,1,cliFechaNacimiento,,29678
201002,1010,3,True,1,cliFechaNacimiento,,29679
201002,1010,4,True,1,cliFechaNacimiento,,29680
201002,1010,5,True,1,cliFechaNacimiento,,29681
201002,1010,6,True,1,cliFechaNacimiento,,29682
201002,1010,7,True,1,cliFechaNacimiento,,29683
201002,1010,8,True,1,cliFechaNacimiento,,29684
201002,1010,9,True,1,cliFechaNacimiento,,29685
201002,1010,10,True,1,cliFechaNacimiento,,29686
201002,1010,11,True,1,cliFechaNacimiento,,29687
201002,1010,12,True,1,cliFechaNacimiento,,29688
201003,1010,0,True,1,cliNie,,29689
201003,1010,1,True,1,cliNie,,29690
201003,1010,2,True,1,cliNie,,29691
201003,1010,3,True,1,cliNie,,29692
201003,1010,4,True,1,cliNie,,29693
201003,1010,5,True,1,cliNie,,29694
201003,1010,6,True,1,cliNie,,29695
201003,1010,7,True,1,cliNie,,29696
201003,1010,8,True,1,cliNie,,29697
201003,1010,9,True,1,cliNie,,29698
201003,1010,10,True,1,cliNie,,29699
201003,1010,11,True,1,cliNie,,29700
201003,1010,12,True,1,cliNie,,29701
201004,1010,0,True,1,cliZona,,29702
201004,1010,1,True,1,cliZona,,29703
201004,1010,2,True,1,cliZona,,29704
201004,1010,3,True,1,cliZona,,29705
201004,1010,4,True,1,cliZona,,29706
201004,1010,5,True,1,cliZona,,29707
201004,1010,6,True,1,cliZona,,29708
201004,1010,7,True,1,cliZona,,29709
201004,1010,8,True,1,cliZona,,29710
201004,1010,9,True,1,cliZona,,29711
201004,1010,10,True,1,cliZona,,29712
201004,1010,11,True,1,cliZona,,29713
201004,1010,12,True,1,cliZona,,29714
201005,1010,0,True,1,cliSector,,29715
201005,1010,1,True,1,cliSector,,29716
201005,1010,2,True,1,cliSector,,29717
201005,1010,3,True,1,cliSector,,29718
201005,1010,4,True,1,cliSector,,29719
201005,1010,5,True,1,cliSector,,29720
201005,1010,6,True,1,cliSector,,29721
201005,1010,7,True,1,cliSector,,29722
201005,1010,8,True,1,cliSector,,29723
201005,1010,9,True,1,cliSector,,29724
201005,1010,10,True,1,cliSector,,29725
201005,1010,11,True,1,cliSector,,29726
201005,1010,12,True,1,cliSector,,29727
201006,1010,0,True,1,cliCampoFecha1,,29728
201006,1010,1,True,1,cliCampoFecha1,,29729
201006,1010,2,True,1,cliCampoFecha1,,29730
201006,1010,3,True,1,cliCampoFecha1,,29731
201006,1010,4,True,1,cliCampoFecha1,,29732
201006,1010,5,True,1,cliCampoFecha1,,29733
201006,1010,6,True,1,cliCampoFecha1,,29734
201006,1010,7,True,1,cliCampoFecha1,,29735
201006,1010,8,True,1,cliCampoFecha1,,29736
201006,1010,9,True,1,cliCampoFecha1,,29737
201006,1010,10,True,1,cliCampoFecha1,,29738
201006,1010,11,True,1,cliCampoFecha1,,29739
201006,1010,12,True,1,cliCampoFecha1,,29740
201007,1010,0,True,1,cliCampo1,,29741
201007,1010,1,True,1,cliCampo1,,29742
201007,1010,2,True,1,cliCampo1,,29743
201007,1010,3,True,1,cliCampo1,,29744
201007,1010,4,True,1,cliCampo1,,29745
201007,1010,5,True,1,cliCampo1,,29746
201007,1010,6,True,1,cliCampo1,,29747
201007,1010,7,True,1,cliCampo1,,29748
201007,1010,8,True,1,cliCampo1,,29749
201007,1010,9,True,1,cliCampo1,,29750
201007,1010,10,True,1,cliCampo1,,29751
201007,1010,11,True,1,cliCampo1,,29752
201007,1010,12,True,1,cliCampo1,,29753
201008,1010,0,True,1,cliEmpresa,,29754
201008,1010,1,True,1,cliEmpresa,,29755
201008,1010,2,True,1,cliEmpresa,,29756
201008,1010,3,True,1,cliEmpresa,,29757
201008,1010,4,True,1,cliEmpresa,,29758
201008,1010,5,True,1,cliEmpresa,,29759
201008,1010,6,True,1,cliEmpresa,,29760
201008,1010,7,True,1,cliEmpresa,,29761
201008,1010,8,True,1,cliEmpresa,,29762
201008,1010,9,True,1,cliEmpresa,,29763
201008,1010,10,True,1,cliEmpresa,,29764
201008,1010,11,True,1,cliEmpresa,,29765
201008,1010,12,True,1,cliEmpresa,,29766
201009,1010,0,True,1,cliCampo2,,29767
201009,1010,1,True,1,cliCampo2,,29768
201009,1010,2,True,1,cliCampo2,,29769
201009,1010,3,True,1,cliCampo2,,29770
201009,1010,4,True,1,cliCampo2,,29771
201009,1010,5,True,1,cliCampo2,,29772
201009,1010,6,True,1,cliCampo2,,29773
201009,1010,7,True,1,cliCampo2,,29774
201009,1010,8,True,1,cliCampo2,,29775
201009,1010,9,True,1,cliCampo2,,29776
201009,1010,10,True,1,cliCampo2,,29777
201009,1010,11,True,1,cliCampo2,,29778
201009,1010,12,True,1,cliCampo2,,29779
201010,1010,0,True,1,cliDepartamento,,29780
201010,1010,1,True,1,cliDepartamento,,29781
201010,1010,2,True,1,cliDepartamento,,29782
201010,1010,3,True,1,cliDepartamento,,29783
201010,1010,4,True,1,cliDepartamento,,29784
201010,1010,5,True,1,cliDepartamento,,29785
201010,1010,6,True,1,cliDepartamento,,29786
201010,1010,7,True,1,cliDepartamento,,29787
201010,1010,8,True,1,cliDepartamento,,29788
201010,1010,9,True,1,cliDepartamento,,29789
201010,1010,10,True,1,cliDepartamento,,29790
201010,1010,11,True,1,cliDepartamento,,29791
201010,1010,12,True,1,cliDepartamento,,29792
201011,1010,1,True,1,cliCampofechaLibre3,,29793
201011,1010,2,True,1,cliCampofechaLibre3,,29794
201011,1010,3,True,1,cliCampofechaLibre3,,29795
201011,1010,4,True,1,cliCampofechaLibre3,,29796
201011,1010,5,True,1,cliCampofechaLibre3,,29797
201011,1010,6,True,1,cliCampofechaLibre3,,29798
201011,1010,7,True,1,cliCampofechaLibre3,,29799
201011,1010,8,True,1,cliCampofechaLibre3,,29800
201011,1010,9,True,1,cliCampofechaLibre3,,29801
201011,1010,10,True,1,cliCampofechaLibre3,,29802
201011,1010,11,True,1,cliCampofechaLibre3,,29803
201011,1010,12,True,1,cliCampofechaLibre3,,29804
201011,1010,0,True,1,cliCampofechaLibre3,,29805
201012,1010,0,True,1,cliCampo3,,29806
201012,1010,1,True,1,cliCampo3,,29807
201012,1010,2,True,1,cliCampo3,,29808
201012,1010,3,True,1,cliCampo3,,29809
201012,1010,4,True,1,cliCampo3,,29810
201012,1010,5,True,1,cliCampo3,,29811
201012,1010,6,True,1,cliCampo3,,29812
201012,1010,7,True,1,cliCampo3,,29813
201012,1010,8,True,1,cliCampo3,,29814
201012,1010,9,True,1,cliCampo3,,29815
201012,1010,10,True,1,cliCampo3,,29816
201012,1010,11,True,1,cliCampo3,,29817
201012,1010,12,True,1,cliCampo3,,29818
201013,1010,0,True,1,cliCargo,,29819
201013,1010,1,True,1,cliCargo,,29820
201013,1010,2,True,1,cliCargo,,29821
201013,1010,3,True,1,cliCargo,,29822
201013,1010,4,True,1,cliCargo,,29823
201013,1010,5,True,1,cliCargo,,29824
201013,1010,6,True,1,cliCargo,,29825
201013,1010,7,True,1,cliCargo,,29826
201013,1010,8,True,1,cliCargo,,29827
201013,1010,9,True,1,cliCargo,,29828
201013,1010,10,True,1,cliCargo,,29829
201013,1010,11,True,1,cliCargo,,29830
201013,1010,12,True,1,cliCargo,,29831
201014,1010,0,True,1,cliCampoFecha4,,29832
201014,1010,1,True,1,cliCampoFecha4,,29833
201014,1010,2,True,1,cliCampoFecha4,,29834
201014,1010,3,True,1,cliCampoFecha4,,29835
201014,1010,4,True,1,cliCampoFecha4,,29836
201014,1010,5,True,1,cliCampoFecha4,,29837
201014,1010,6,True,1,cliCampoFecha4,,29838
201014,1010,7,True,1,cliCampoFecha4,,29839
201014,1010,8,True,1,cliCampoFecha4,,29840
201014,1010,9,True,1,cliCampoFecha4,,29841
201014,1010,10,True,1,cliCampoFecha4,,29842
201014,1010,11,True,1,cliCampoFecha4,,29843
201014,1010,12,True,1,cliCampoFecha4,,29844
201015,1010,0,True,1,cliCampo5,,29845
201015,1010,1,True,1,cliCampo5,,29846
201015,1010,2,True,1,cliCampo5,,29847
201015,1010,3,True,1,cliCampo5,,29848
201015,1010,4,True,1,cliCampo5,,29849
201015,1010,5,True,1,cliCampo5,,29850
201015,1010,6,True,1,cliCampo5,,29851
201015,1010,7,True,1,cliCampo5,,29852
201015,1010,8,True,1,cliCampo5,,29853
201015,1010,9,True,1,cliCampo5,,29854
201015,1010,10,True,1,cliCampo5,,29855
201015,1010,11,True,1,cliCampo5,,29856
201015,1010,12,True,1,cliCampo5,,29857
201016,1010,0,True,1,cliNumEmpleados,,29858
201016,1010,1,True,1,cliNumEmpleados,,29859
201016,1010,2,True,1,cliNumEmpleados,,29860
201016,1010,3,True,1,cliNumEmpleados,,29861
201016,1010,4,True,1,cliNumEmpleados,,29862
201016,1010,5,True,1,cliNumEmpleados,,29863
201016,1010,6,True,1,cliNumEmpleados,,29864
201016,1010,7,True,1,cliNumEmpleados,,29865
201016,1010,8,True,1,cliNumEmpleados,,29866
201016,1010,9,True,1,cliNumEmpleados,,29867
201016,1010,10,True,1,cliNumEmpleados,,29868
201016,1010,11,True,1,cliNumEmpleados,,29869
201016,1010,12,True,1,cliNumEmpleados,,29870
201017,1010,0,True,1,cliCampoFecha5,,29871
201017,1010,1,True,1,cliCampoFecha5,,29872
201017,1010,2,True,1,cliCampoFecha5,,29873
201017,1010,3,True,1,cliCampoFecha5,,29874
201017,1010,4,True,1,cliCampoFecha5,,29875
201017,1010,5,True,1,cliCampoFecha5,,29876
201017,1010,6,True,1,cliCampoFecha5,,29877
201017,1010,7,True,1,cliCampoFecha5,,29878
201017,1010,8,True,1,cliCampoFecha5,,29879
201017,1010,9,True,1,cliCampoFecha5,,29880
201017,1010,10,True,1,cliCampoFecha5,,29881
201017,1010,11,True,1,cliCampoFecha5,,29882
201017,1010,12,True,1,cliCampoFecha5,,29883
201018,1010,0,True,1,cliFechaPermiso,,29884
201018,1010,1,True,1,cliFechaPermiso,,29885
201018,1010,2,True,1,cliFechaPermiso,,29886
201018,1010,3,True,1,cliFechaPermiso,,29887
201018,1010,4,True,1,cliFechaPermiso,,29888
201018,1010,5,True,1,cliFechaPermiso,,29889
201018,1010,6,True,1,cliFechaPermiso,,29890
201018,1010,7,True,1,cliFechaPermiso,,29891
201018,1010,8,True,1,cliFechaPermiso,,29892
201018,1010,9,True,1,cliFechaPermiso,,29893
201018,1010,10,True,1,cliFechaPermiso,,29894
201018,1010,11,True,1,cliFechaPermiso,,29895
201018,1010,12,True,1,cliFechaPermiso,,29896
201019,1010,0,True,1,cliCampoFecha9,,29897
201019,1010,1,True,1,cliCampoFecha9,,29898
201019,1010,2,True,1,cliCampoFecha9,,29899
201019,1010,3,True,1,cliCampoFecha9,,29900
201019,1010,4,True,1,cliCampoFecha9,,29901
201019,1010,5,True,1,cliCampoFecha9,,29902
201019,1010,6,True,1,cliCampoFecha9,,29903
201019,1010,7,True,1,cliCampoFecha9,,29904
201019,1010,8,True,1,cliCampoFecha9,,29905
201019,1010,9,True,1,cliCampoFecha9,,29906
201019,1010,10,True,1,cliCampoFecha9,,29907
201019,1010,11,True,1,cliCampoFecha9,,29908
201019,1010,12,True,1,cliCampoFecha9,,29909
201020,1010,0,True,1,cliCampo21,,29910
201020,1010,1,True,1,cliCampo21,,29911
201020,1010,2,True,1,cliCampo21,,29912
201020,1010,3,True,1,cliCampo21,,29913
201020,1010,4,True,1,cliCampo21,,29914
201020,1010,5,True,1,cliCampo21,,29915
201020,1010,6,True,1,cliCampo21,,29916
